name,class,connector,SHAFT_DIAMETER,CORPUS,PITCH,Performance_File,MODEL,Direction,WEIGHT,HUB_THICKNESS,DIAMETER,Prop_type
swri_55x19_2_1000_51_360,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,482.6,55x19_2_1000_51_360.dat,swri_55x19_2_1000_51_360,"('1', '-1', '1', '1')",0.73,104.775,1397.0,"('1', '-1', '1', '1')"
swri_62x15_4_1000_41_490,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,381.0,62x15_4_1000_41_490.dat,swri_62x15_4_1000_41_490,"('1', '-1', '1', '1')",1.717,118.11,1574.8,"('1', '-1', '1', '1')"
swri_62x15_3_1000_41_470,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,381.0,62x15_3_1000_41_470.dat,swri_62x15_3_1000_41_470,"('1', '-1', '1', '1')",1.323,118.11,1574.8,"('1', '-1', '1', '1')"
swri_76x14_5_1400_51_1710,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,355.6,76x14_5_1400_51_1710.dat,swri_76x14_5_1400_51_1710,"('1', '-1', '1', '1')",3.561,144.78,1930.4,"('1', '-1', '1', '1')"
swri_55x39_6_400_41_70,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,990.5999999999999,55x39_6_400_41_70.dat,swri_55x39_6_400_41_70,"('1', '-1', '1', '1')",1.931,104.775,1397.0,"('1', '-1', '1', '1')"
swri_55x10_3_2000_51_820,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,254.0,55x10_3_2000_51_820.dat,swri_55x10_3_2000_51_820,"('1', '-1', '1', '1')",0.954,104.775,1397.0,"('1', '-1', '1', '1')"
swri_69x12_2_1600_51_1220,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,304.8,69x12_2_1600_51_1220.dat,swri_69x12_2_1600_51_1220,"('1', '-1', '1', '1')",1.174,131.445,1752.6,"('1', '-1', '1', '1')"
swri_62x12_3_1600_51_960,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,304.8,62x12_3_1600_51_960.dat,swri_62x12_3_1600_51_960,"('1', '-1', '1', '1')",1.304,118.11,1574.8,"('1', '-1', '1', '1')"
swri_69x39_4_400_41_180,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,990.5999999999999,69x39_4_400_41_180.dat,swri_69x39_4_400_41_180,"('1', '-1', '1', '1')",2.36,131.445,1752.6,"('1', '-1', '1', '1')"
swri_76x48_4_400_51_270,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1219.2,76x48_4_400_51_270.dat,swri_76x48_4_400_51_270,"('1', '-1', '1', '1')",2.997,144.78,1930.4,"('1', '-1', '1', '1')"
swri_69x32_2_600_51_350,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,812.8,69x32_2_600_51_350.dat,swri_69x32_2_600_51_350,"('1', '-1', '1', '1')",1.273,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x34_4_400_36_170,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,863.5999999999999,69x34_4_400_36_170.dat,swri_69x34_4_400_36_170,"('1', '-1', '1', '1')",2.325,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x19_5_1000_51_880,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,482.6,69x19_5_1000_51_880.dat,swri_69x19_5_1000_51_880,"('1', '-1', '1', '1')",2.802,131.445,1752.6,"('1', '-1', '1', '1')"
swri_83x16_3_1200_51_1750,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,406.4,83x16_3_1200_51_1750.dat,swri_83x16_3_1200_51_1750,"('1', '-1', '1', '1')",2.77,158.115,2108.2,"('1', '-1', '1', '1')"
swri_69x11_5_1200_36_730,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,279.4,69x11_5_1200_36_730.dat,swri_69x11_5_1200_36_730,"('1', '-1', '1', '1')",2.742,131.445,1752.6,"('1', '-1', '1', '1')"
swri_76x48_3_400_51_270,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1219.2,76x48_3_400_51_270.dat,swri_76x48_3_400_51_270,"('1', '-1', '1', '1')",2.322,144.78,1930.4,"('1', '-1', '1', '1')"
swri_69x15_6_1000_41_750,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,381.0,69x15_6_1000_41_750.dat,swri_69x15_6_1000_41_750,"('1', '-1', '1', '1')",3.308,131.445,1752.6,"('1', '-1', '1', '1')"
swri_62x24_2_800_51_390,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,609.5999999999999,62x24_2_800_51_390.dat,swri_62x24_2_800_51_390,"('1', '-1', '1', '1')",0.965,118.11,1574.8,"('1', '-1', '1', '1')"
swri_69x23_3_600_36_310,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,584.1999999999999,69x23_3_600_36_310.dat,swri_69x23_3_600_36_310,"('1', '-1', '1', '1')",1.768,131.445,1752.6,"('1', '-1', '1', '1')"
swri_90x16_2_1200_51_2000,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,406.4,90x16_2_1200_51_2000.dat,swri_90x16_2_1200_51_2000,"('1', '-1', '1', '1')",2.325,171.45,2286.0,"('1', '-1', '1', '1')"
swri_69x43_5_400_46_180,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1092.2,69x43_5_400_46_180.dat,swri_69x43_5_400_46_180,"('1', '-1', '1', '1')",2.857,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x11_4_1800_51_1520,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,279.4,69x11_4_1800_51_1520.dat,swri_69x11_4_1800_51_1520,"('1', '-1', '1', '1')",2.214,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x9_3_2200_51_1640,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,228.6,69x9_3_2200_51_1640.dat,swri_69x9_3_2200_51_1640,"('1', '-1', '1', '1')",1.664,131.445,1752.6,"('1', '-1', '1', '1')"
swri_83x39_3_400_41_350,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,990.5999999999999,83x39_3_400_41_350.dat,swri_83x39_3_400_41_350,"('1', '-1', '1', '1')",2.885,158.115,2108.2,"('1', '-1', '1', '1')"
swri_76x48_6_400_51_280,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1219.2,76x48_6_400_51_280.dat,swri_76x48_6_400_51_280,"('1', '-1', '1', '1')",4.359,144.78,1930.4,"('1', '-1', '1', '1')"
swri_83x96_3_200_51_100,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,2438.4,83x96_3_200_51_100.dat,swri_83x96_3_200_51_100,"('1', '-1', '1', '1')",2.869,158.115,2108.2,"('1', '-1', '1', '1')"
swri_76x19_6_1000_51_1260,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,482.6,76x19_6_1000_51_1260.dat,swri_76x19_6_1000_51_1260,"('1', '-1', '1', '1')",4.286,144.78,1930.4,"('1', '-1', '1', '1')"
swri_90x13_4_1200_41_1760,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,330.2,90x13_4_1200_41_1760.dat,swri_90x13_4_1200_41_1760,"('1', '-1', '1', '1')",4.462,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x14_3_1400_51_2000,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,355.6,90x14_3_1400_51_2000.dat,swri_90x14_3_1400_51_2000,"('1', '-1', '1', '1')",3.359,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x22_4_800_46_1410,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,558.8,90x22_4_800_46_1410.dat,swri_90x22_4_800_46_1410,"('1', '-1', '1', '1')",4.543,171.45,2286.0,"('1', '-1', '1', '1')"
swri_83x22_5_800_46_1140,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,558.8,83x22_5_800_46_1140.dat,swri_83x22_5_800_46_1140,"('1', '-1', '1', '1')",4.548,158.115,2108.2,"('1', '-1', '1', '1')"
swri_76x34_6_400_36_270,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,863.5999999999999,76x34_6_400_36_270.dat,swri_76x34_6_400_36_270,"('1', '-1', '1', '1')",4.37,144.78,1930.4,"('1', '-1', '1', '1')"
swri_76x14_2_1400_51_1440,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,355.6,76x14_2_1400_51_1440.dat,swri_76x14_2_1400_51_1440,"('1', '-1', '1', '1')",1.507,144.78,1930.4,"('1', '-1', '1', '1')"
swri_83x14_3_1400_51_2000,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,355.6,83x14_3_1400_51_2000.dat,swri_83x14_3_1400_51_2000,"('1', '-1', '1', '1')",2.749,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x20_3_400_21_220,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,508.0,83x20_3_400_21_220.dat,swri_83x20_3_400_21_220,"('1', '-1', '1', '1')",2.779,158.115,2108.2,"('1', '-1', '1', '1')"
swri_90x39_5_400_41_510,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,990.5999999999999,90x39_5_400_41_510.dat,swri_90x39_5_400_41_510,"('1', '-1', '1', '1')",5.734,171.45,2286.0,"('1', '-1', '1', '1')"
swri_83x17_3_1000_46_1310,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,431.8,83x17_3_1000_46_1310.dat,swri_83x17_3_1000_46_1310,"('1', '-1', '1', '1')",2.779,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x23_3_600_36_580,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,584.1999999999999,83x23_3_600_36_580.dat,swri_83x23_3_600_36_580,"('1', '-1', '1', '1')",2.8,158.115,2108.2,"('1', '-1', '1', '1')"
swri_90x14_4_1200_46_2000,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,355.6,90x14_4_1200_46_2000.dat,swri_90x14_4_1200_46_2000,"('1', '-1', '1', '1')",4.477,171.45,2286.0,"('1', '-1', '1', '1')"
swri_83x32_4_600_51_770,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,812.8,83x32_4_600_51_770.dat,swri_83x32_4_600_51_770,"('1', '-1', '1', '1')",3.718,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x24_6_800_51_1280,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,609.5999999999999,83x24_6_800_51_1280.dat,swri_83x24_6_800_51_1280,"('1', '-1', '1', '1')",5.427,158.115,2108.2,"('1', '-1', '1', '1')"
swri_76x20_2_400_21_160,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,508.0,76x20_2_400_21_160.dat,swri_76x20_2_400_21_160,"('1', '-1', '1', '1')",1.535,144.78,1930.4,"('1', '-1', '1', '1')"
swri_90x34_4_400_36_460,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,863.5999999999999,90x34_4_400_36_460.dat,swri_90x34_4_400_36_460,"('1', '-1', '1', '1')",4.592,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x58_3_200_31_130,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1473.2,90x58_3_200_31_130.dat,swri_90x58_3_200_31_130,"('1', '-1', '1', '1')",3.557,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x86_5_200_46_120,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,2184.4,90x86_5_200_46_120.dat,swri_90x86_5_200_46_120,"('1', '-1', '1', '1')",5.682,171.45,2286.0,"('1', '-1', '1', '1')"
swri_83x43_3_400_46_370,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1092.2,83x43_3_400_46_370.dat,swri_83x43_3_400_46_370,"('1', '-1', '1', '1')",2.881,158.115,2108.2,"('1', '-1', '1', '1')"
swri_90x96_2_200_51_110,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,2438.4,90x96_2_200_51_110.dat,swri_90x96_2_200_51_110,"('1', '-1', '1', '1')",2.408,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x24_2_800_51_1360,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,609.5999999999999,90x24_2_800_51_1360.dat,swri_90x24_2_800_51_1360,"('1', '-1', '1', '1')",2.38,171.45,2286.0,"('1', '-1', '1', '1')"
swri_83x96_2_200_51_90,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,2438.4,83x96_2_200_51_90.dat,swri_83x96_2_200_51_90,"('1', '-1', '1', '1')",1.974,158.115,2108.2,"('1', '-1', '1', '1')"
swri_90x15_3_1000_41_1470,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,381.0,90x15_3_1000_41_1470.dat,swri_90x15_3_1000_41_1470,"('1', '-1', '1', '1')",3.409,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x22_2_800_46_1240,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,558.8,90x22_2_800_46_1240.dat,swri_90x22_2_800_46_1240,"('1', '-1', '1', '1')",2.369,171.45,2286.0,"('1', '-1', '1', '1')"
apc_propellers_11x12W,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,304.8,PER3_11x12W.dat,apc_propellers_11x12W,"('1', '-1', '1', '1')",0.043091050000000006,15.748,279.4,"('1', '-1', '1', '1')"
apc_propellers_13x4,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,101.6,PER3_13x4.dat,apc_propellers_13x4,"('1', '-1', '1', '1')",0.0498949,12.192,330.2,"('1', '-1', '1', '1')"
apc_propellers_14x6E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,152.4,PER3_14x6E.dat,apc_propellers_14x6E,"('1', '-1', '1', '1')",0.037012944,11.43,355.6,"('1', '-1', '1', '1')"
apc_propellers_13x8,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,203.2,PER3_13x8.dat,apc_propellers_13x8,"('1', '-1', '1', '1')",0.049033079,12.192,330.2,"('1', '-1', '1', '1')"
apc_propellers_7x6SF,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,152.4,PER3_7x6SF.dat,apc_propellers_7x6SF,"('1', '-1', '1', '1')",0.005125566999999999,8.128,177.8,"('1', '-1', '1', '1')"
apc_propellers_15x10,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,254.0,PER3_15x10.dat,apc_propellers_15x10,"('1', '-1', '1', '1')",0.089856179,18.034,381.0,"('1', '-1', '1', '1')"
apc_propellers_12x13N,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,330.2,PER3_12x13N.dat,apc_propellers_12x13N,"('1', '-1', '1', '1')",0.047082642,13.716,304.8,"('1', '-1', '1', '1')"
apc_propellers_11x10E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,254.0,PER3_11x10E.dat,apc_propellers_11x10E,"('1', '-1', '1', '1')",0.022997013,10.668,279.4,"('1', '-1', '1', '1')"
apc_propellers_8_75x7_0N,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,177.8,PER3_875x70N.dat,apc_propellers_8_75x7_0N,"('1', '-1', '1', '1')",0.028077221000000003,14.732,222.25,"('1', '-1', '1', '1')"
apc_propellers_18_1x10,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,254.0,PER3_181x10.dat,apc_propellers_18_1x10,"('1', '-1', '1', '1')",0.132947229,19.558,459.74,"('1', '-1', '1', '1')"
apc_propellers_14x5N,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,127.0,PER3_14x5N.dat,apc_propellers_14x5N,"('1', '-1', '1', '1')",0.0498949,12.954,355.6,"('1', '-1', '1', '1')"
apc_propellers_10x9,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,228.6,PER3_10x9.dat,apc_propellers_10x9,"('1', '-1', '1', '1')",0.03288527499999999,12.954,254.0,"('1', '-1', '1', '1')"
apc_propellers_18x10E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,254.0,PER3_18x10E.dat,apc_propellers_18x10E,"('1', '-1', '1', '1')",0.07298263099999998,12.446,457.2,"('1', '-1', '1', '1')"
apc_propellers_10x4_5MR,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,114.3,PER3_10x45MR.dat,apc_propellers_10x4_5MR,"('1', '-1', '1', '1')",0.015013829,8.889999999999999,254.0,"('1', '-1', '1', '1')"
apc_propellers_18x8,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,203.2,PER3_18x8.dat,apc_propellers_18x8,"('1', '-1', '1', '1')",0.13213076699999998,14.986,457.2,"('1', '-1', '1', '1')"
apc_propellers_11x8_5E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,215.9,PER3_11x85E.dat,apc_propellers_11x8_5E,"('1', '-1', '1', '1')",0.023994910999999997,10.668,279.4,"('1', '-1', '1', '1')"
apc_propellers_11_5x4,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,101.6,PER3_115x4.dat,apc_propellers_11_5x4,"('1', '-1', '1', '1')",0.041095254,12.446,292.1,"('1', '-1', '1', '1')"
apc_propellers_4_75x5_5E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,139.7,PER3_475x55E.dat,apc_propellers_4_75x5_5E,"('1', '-1', '1', '1')",0.0039915919999999995,7.619999999999999,120.65,"('1', '-1', '1', '1')"
apc_propellers_11x10,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,254.0,PER3_11x10.dat,apc_propellers_11x10,"('1', '-1', '1', '1')",0.041957075,14.732,279.4,"('1', '-1', '1', '1')"
apc_propellers_15x7,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,177.8,PER3_15x7.dat,apc_propellers_15x7,"('1', '-1', '1', '1')",0.07711029999999999,14.732,381.0,"('1', '-1', '1', '1')"
apc_propellers_12x9,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,228.6,PER3_12x9.dat,apc_propellers_12x9,"('1', '-1', '1', '1')",0.04395287099999999,13.462,304.8,"('1', '-1', '1', '1')"
apc_propellers_8x4E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,101.6,PER3_8x4E.dat,apc_propellers_8x4E,"('1', '-1', '1', '1')",0.013018033,8.889999999999999,203.2,"('1', '-1', '1', '1')"
apc_propellers_13x6,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,152.4,PER3_13x6.dat,apc_propellers_13x6,"('1', '-1', '1', '1')",0.047899103999999984,11.684,330.2,"('1', '-1', '1', '1')"
apc_propellers_8_75x7_75NN,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,196.85,PER3_875x775NN.dat,apc_propellers_8_75x7_75NN,"('1', '-1', '1', '1')",0.02494745,14.478,222.25,"('1', '-1', '1', '1')"
apc_propellers_15x7E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,177.8,PER3_15x7E.dat,apc_propellers_15x7E,"('1', '-1', '1', '1')",0.044996127999999996,11.938,381.0,"('1', '-1', '1', '1')"
apc_propellers_15x8,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,203.2,PER3_15x8.dat,apc_propellers_15x8,"('1', '-1', '1', '1')",0.08600066399999999,17.018,381.0,"('1', '-1', '1', '1')"
apc_propellers_8x3_8SF,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,96.52,PER3_8x38SF.dat,apc_propellers_8x3_8SF,"('1', '-1', '1', '1')",0.0070760039999999995,7.619999999999999,203.2,"('1', '-1', '1', '1')"
apc_propellers_4_2x2,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,50.8,PER3_42x2.dat,apc_propellers_4_2x2,"('1', '-1', '1', '1')",0.003129771,7.619999999999999,106.68,"('1', '-1', '1', '1')"
apc_propellers_8x5,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,127.0,PER3_8x5.dat,apc_propellers_8x5,"('1', '-1', '1', '1')",0.019005420999999998,11.43,203.2,"('1', '-1', '1', '1')"
apc_propellers_11x4_5MR,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,114.3,PER3_11x45MR.dat,apc_propellers_11x4_5MR,"('1', '-1', '1', '1')",0.017009625,8.889999999999999,279.4,"('1', '-1', '1', '1')"
apc_propellers_7x5SF,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,127.0,PER3_7x5SF.dat,apc_propellers_7x5SF,"('1', '-1', '1', '1')",0.005125566999999999,8.889999999999999,177.8,"('1', '-1', '1', '1')"
apc_propellers_20x14,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,355.6,PER3_20x14.dat,apc_propellers_20x14,"('1', '-1', '1', '1')",0.199987831,21.082,508.0,"('1', '-1', '1', '1')"
apc_propellers_20_5x14E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,355.6,PER3_205x14E.dat,apc_propellers_20_5x14E,"('1', '-1', '1', '1')",0.12305896699999999,14.732,520.6999999999999,"('1', '-1', '1', '1')"
apc_propellers_8_75x8_0NN,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,203.2,PER3_875x80NN.dat,apc_propellers_8_75x8_0NN,"('1', '-1', '1', '1')",0.028939042,14.732,222.25,"('1', '-1', '1', '1')"
apc_propellers_7x4SF,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,101.6,PER3_7x4SF.dat,apc_propellers_7x4SF,"('1', '-1', '1', '1')",0.005125566999999999,8.128,177.8,"('1', '-1', '1', '1')"
apc_propellers_7x5E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,127.0,PER3_7x5E.dat,apc_propellers_7x5E,"('1', '-1', '1', '1')",0.007983183999999999,8.382,177.8,"('1', '-1', '1', '1')"
apc_propellers_5_25x5_5E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,139.7,PER3_525x55E.dat,apc_propellers_5_25x5_5E,"('1', '-1', '1', '1')",0.0039915919999999995,7.619999999999999,133.35,"('1', '-1', '1', '1')"
swri_34x15_2_1000_41_50,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,381.0,34x15_2_1000_41_50.dat,swri_34x15_2_1000_41_50,"('1', '-1', '1', '1')",0.26,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_27x7_4_2800_51_130,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,177.8,27x7_4_2800_51_130.dat,swri_27x7_4_2800_51_130,"('1', '-1', '1', '1')",0.254,51.435,685.8,"('1', '-1', '1', '1')"
swri_34x19_4_1000_51_60,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,482.6,34x19_4_1000_51_60.dat,swri_34x19_4_1000_51_60,"('1', '-1', '1', '1')",0.442,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_27x16_3_1200_51_30,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,406.4,27x16_3_1200_51_30.dat,swri_27x16_3_1200_51_30,"('1', '-1', '1', '1')",0.223,51.435,685.8,"('1', '-1', '1', '1')"
swri_27x8_6_2400_51_120,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,203.2,27x8_6_2400_51_120.dat,swri_27x8_6_2400_51_120,"('1', '-1', '1', '1')",0.359,51.435,685.8,"('1', '-1', '1', '1')"
swri_34x6_3_3400_51_310,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,152.4,34x6_3_3400_51_310.dat,swri_34x6_3_3400_51_310,"('1', '-1', '1', '1')",0.302,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_27x5_3_4200_51_190,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,127.0,27x5_3_4200_51_190.dat,swri_27x5_3_4200_51_190,"('1', '-1', '1', '1')",0.191,51.435,685.8,"('1', '-1', '1', '1')"
swri_34x10_2_2000_51_170,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,254.0,34x10_2_2000_51_170.dat,swri_34x10_2_2000_51_170,"('1', '-1', '1', '1')",0.242,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_27x10_5_2000_51_90,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,254.0,27x10_5_2000_51_90.dat,swri_27x10_5_2000_51_90,"('1', '-1', '1', '1')",0.321,51.435,685.8,"('1', '-1', '1', '1')"
swri_34x16_6_1200_51_90,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,406.4,34x16_6_1200_51_90.dat,swri_34x16_6_1200_51_90,"('1', '-1', '1', '1')",0.602,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_27x13_3_1200_41_30,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,330.2,27x13_3_1200_41_30.dat,swri_27x13_3_1200_41_30,"('1', '-1', '1', '1')",0.222,51.435,685.8,"('1', '-1', '1', '1')"
swri_41x14_4_1400_51_220,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,355.6,41x14_4_1400_51_220.dat,swri_41x14_4_1400_51_220,"('1', '-1', '1', '1')",0.641,78.105,1041.4,"('1', '-1', '1', '1')"
swri_48x11_6_1800_51_560,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,279.4,48x11_6_1800_51_560.dat,swri_48x11_6_1800_51_560,"('1', '-1', '1', '1')",1.298,91.44,1219.2,"('1', '-1', '1', '1')"
swri_34x6_2_3400_51_290,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,152.4,34x6_2_3400_51_290.dat,swri_34x6_2_3400_51_290,"('1', '-1', '1', '1')",0.22,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_48x22_5_800_46_160,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,558.8,48x22_5_800_46_160.dat,swri_48x22_5_800_46_160,"('1', '-1', '1', '1')",1.154,91.44,1219.2,"('1', '-1', '1', '1')"
apc_propellers_12x3_8SF,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,96.52,PER3_12x38SF.dat,apc_propellers_12x3_8SF,"('1', '-1', '1', '1')",0.017871446,7.619999999999999,304.8,"('1', '-1', '1', '1')"
swri_41x10_4_2000_51_350,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,254.0,41x10_4_2000_51_350.dat,swri_41x10_4_2000_51_350,"('1', '-1', '1', '1')",0.617,78.105,1041.4,"('1', '-1', '1', '1')"
swri_41x12_2_1600_51_240,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,304.8,41x12_2_1600_51_240.dat,swri_41x12_2_1600_51_240,"('1', '-1', '1', '1')",0.359,78.105,1041.4,"('1', '-1', '1', '1')"
swri_34x7_5_2800_51_290,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,177.8,34x7_5_2800_51_290.dat,swri_34x7_5_2800_51_290,"('1', '-1', '1', '1')",0.479,64.77,863.5999999999999,"('1', '-1', '1', '1')"
